,avgLearningHours,tagline,name,partnerLogos,isPartOfCourseraPlus,productDurationEnum,subtitleLanguage,productDifficultyLevel,enrollments,partners,language,entityType,numProductRatings,allLanguageCodes,avgProductRating,skills,imageUrl,isCourseFree,objectUrl,objectID,_snippetResult.description.value,_highlightResult.name.value
767,,"Identify, Analyze, and Launch Your Startup
Offered by University of Maryland, College Park",Entrepreneurship: Launching an Innovative Business,['https://coursera-university-assets.s3.amazonaws.com/bb/a5eeb3ba2d291192b62945619da422/umd_square.png'],TRUE,3+ Months,"['Arabic', 'Chinese (China)', 'French', 'German', 'Italian', 'Portuguese (Brazil)', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,96204,"['University of Maryland, College Park']",English,SPECIALIZATION,1892,"['ar', 'zh', 'en', 'fr', 'de', 'it', 'pt', 'ru', 'es', 'vi']",4.636733615,"['Accounting', 'Business Analysis', 'Communication', 'Customer Analysis', 'Decision Making', 'Design and Product', 'Entrepreneurship', 'Finance', 'Human Resources', 'Leadership and Management', 'Market Analysis', 'Marketing', 'Planning', 'Probability & Statistics', 'Research and Design', 'Risk Management', 'Sales', 'Sales Systems', 'Statistical Tests', 'Strategy', 'Strategy and Operations', 'Supply Chain and Logistics']",https://d396qusza40orc.cloudfront.net/phoenixassets/UMD%20Entrepreneurship%20s12n/EntrepreneurshipSpecialization600x600.jpg,FALSE,/specializations/business-entrepreneurship,s12n~k_XMFYo_EeWNvA632PIn3w,"Develop your entrepreneurial mindset and skill sets, learn how to bring innovations to market, and craft a business model to",Entrepreneurship: Launching an Innovative Business
768,,"Launch your career in computer network & security
Offered by University of Colorado System",Computer Communications,['https://coursera-university-assets.s3.amazonaws.com/f7/06e620f1a111e38144319a9c8ed320/cu-stand-alone_1_.png'],TRUE,3+ Months,"['Arabic', 'French', 'German', 'Italian', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Intermediate,86633,['University of Colorado System'],English,SPECIALIZATION,2644,"['ar', 'en', 'fr', 'de', 'it', 'pt', 'ru', 'es', 'vi']",4.634266263,"['Algorithms', 'Computational Logic', 'Computer Architecture', 'Computer Networking', 'Hardware Design', 'Mathematical Theory & Analysis', 'Mathematics', 'Theoretical Computer Science']",https://d15cw65ipctsrr.cloudfront.net/07/1d85e07ec211e78ea8bdfc9d4b2d48/redes-informaticas.png,FALSE,/specializations/computer-communications,s12n~affCE3liEee7WwqcQWCWNA,This specialization is developed for seniors and fresh graduate students to understand fundamental network architecture concepts and their impacts on,Computer Communications
769,10,Offered by DeepLearning.AI,AI for Medical Diagnosis,['http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png'],FALSE,1-4 Weeks,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Intermediate,50738,['DeepLearning.AI'],English,COURSE,1687,"['ar', 'fr', 'pt', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.675163011,"['Theoretical Computer Science', 'Computer Graphics', 'Algorithms', 'Feature Engineering', 'Applied Machine Learning', 'Machine Learning']",https://s3.amazonaws.com/coursera-course-photos/70/8896271c134dba9848b3ff688b008c/Course-Logo-1.png,FALSE,/learn/ai-for-medical-diagnosis,course~M-45KyN0EeqCgRKukXAJ-Q,"AI is transforming the practice of medicine. It?�s helping doctors diagnose patients more accurately, make predictions about patients??future",AI for Medical Diagnosis
770,9,Offered by DeepLearning.AI,"Custom Models, Layers, and Loss Functions with TensorFlow",['http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png'],FALSE,1-3 Months,[],Intermediate,18111,['DeepLearning.AI'],English,COURSE,683,['en'],4.855051245,"['Modeling', 'Computer Programming', 'Deep Learning', ""Euler'S Totient Function"", 'Python Programming', 'Statistical Programming', 'Tensorflow', 'Machine Learning', 'Applied Machine Learning']",https://s3.amazonaws.com/coursera-course-photos/c2/0590d55e3c40f59f279eb976f5cab1/Course-Logo-1.png,FALSE,/learn/custom-models-layers-loss-functions-with-tensorflow,course~ckmH4bJfEeq29BI3aSBwNw,"In this course, you will:\n\n??Compare Functional and Sequential APIs, discover new models you can build with the","Custom Models, Layers, and Loss Functions with TensorFlow"
771,13,Offered by Berklee College of Music,The Art of Music Production,['http://coursera-university-assets.s3.amazonaws.com/86/a7cda046f711e7a0d469a7ae562564/Berklee_Logo_Stacked_RGB.png'],TRUE,1-3 Months,[],Intermediate,84155,['Berklee College of Music'],English,COURSE,1818,['en'],4.788228823,"['Human Computer Interaction', 'User Experience', 'Entrepreneurship', 'Creativity', 'Music', 'Research and Design']",https://s3.amazonaws.com/coursera-course-photos/3b/650c90041211e7864583fac5ad3ecf/AOP.Option1.jpg,FALSE,/learn/producing-music,course~LcLAGMEVEeWvUhLEBd1H9w,Explore the art of record production and how to make recordings that other people will love listening to. This course,The Art of Music Production
772,10,Offered by IBM,"Introduction to Web Development with HTML, CSS, JavaScript",['http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png'],FALSE,1-3 Months,[],Beginner,22877,['IBM'],English,COURSE,344,['en'],4.514534884,"['Computer Programming', 'CSS', 'Front-End Web Development', 'Javascript', 'Programming Principles', 'Github', 'Web Development', 'HTML and CSS', 'Software Engineering', 'Back-End Web Development', 'Software Engineering Tools', 'Html', 'Web Design', 'Application Development']",https://s3.amazonaws.com/coursera-course-photos/47/5c5eb0de59424db95f1a75e67310b5/CAD2-Intro-to-Cloud-Dev-w-HTML--CSS--and-JavaScript.jpg,FALSE,/learn/introduction-to-web-development-with-html-css-javacript,course~MGyZ3R4HEeuW4A7q8IQ0iQ,Want to take the first steps to become a Cloud Application Developer? This course will lead you through the languages,"Introduction to Web Development with HTML, CSS, JavaScript"
773,,"Reinforce Your Career: Machine Learning in Finance
Offered by New York University",Machine Learning and Reinforcement Learning in Finance,['http://coursera-university-assets.s3.amazonaws.com/f4/182700bb5411e7842119c980fccf54/NYULogo_180x180.png'],TRUE,3+ Months,"['French', 'Portuguese (Portugal)', 'Russian', 'Spanish']",Intermediate,41924,['New York University'],English,SPECIALIZATION,738,"['en', 'fr', 'pt', 'ru', 'es']",3.676422764,"['Applied Mathematics', 'Calculus', 'Computer Programming', 'Finance', 'General Statistics', 'Investment Management', 'Machine Learning', 'Machine Learning Algorithms', 'Markov Model', 'Mathematics', 'Probability & Statistics', 'Python Programming', 'Reinforcement Learning', 'Statistical Programming', 'Theoretical Computer Science']",https://d15cw65ipctsrr.cloudfront.net/a4/1658505d1e11e8970eeb2a232d4fdc/Machine-Learning-for-Finance.png,FALSE,/specializations/machine-learning-reinforcement-finance,s12n~fGi-kdunEeeBjQ4Ukw9GDg,The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation,Machine Learning and Reinforcement Learning in Finance
774,8,Offered by Johns Hopkins University,Introduction to Genomic Technologies,['https://coursera-university-assets.s3.amazonaws.com/74/7ae340ec6911e5b395490a2a565172/JHU-Logo-Square-Mini_180px.png'],TRUE,1-4 Weeks,"['Arabic', 'French', 'Portuguese (Portugal)', 'Serbian', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Mixed,75052,['Johns Hopkins University'],English,COURSE,3861,"['ar', 'fr', 'pt', 'sr', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.576275576,"['Biology', 'Analysis', 'Algorithms', 'General Statistics', 'Bioinformatics', 'Theoretical Computer Science', 'Probability & Statistics']",https://s3.amazonaws.com/coursera-course-photos/b2/578710056311e582bd7b41f6cdde52/intro5_28_15-01.jpg,FALSE,/learn/introduction-genomics,course~-zhQFJezEeWjfxIrc5BW9Q,This course introduces you to the basic biology of modern genomics and the experimental tools that we use to measure,Introduction to Genomic Technologies
775,,"Comprende las principales ramas de la Psicología
Offered by Tecnológico de Monterrey",Fundamentos de la Psicología,['https://coursera-university-assets.s3.amazonaws.com/fc/63a37087ef11e581b8eb3429dee2e7/logo_tec_360x360_blanco-sobre-azul.png'],TRUE,1-3 Months,[],Beginner,20558,['Tecnológico de Monterrey'],Spanish,SPECIALIZATION,152,['es'],4.717105263,"['Business Psychology', 'Communication', 'Computer Graphic Techniques', 'Computer Graphics', 'Deep Learning', 'Design and Product', 'Employee Relations', 'Entrepreneurship', 'Human Computer Interaction', 'Human Resources', 'Leadership and Management', 'Machine Learning', 'Market Research', 'Organizational Development', 'Research and Design', 'Resilience', 'Software Architecture', 'Software Engineering', 'Theoretical Computer Science', 'User Research']",https://d15cw65ipctsrr.cloudfront.net/e7/283db538e14c8884333e67fd1bda00/Especialidad-Psicologia.png,FALSE,/specializations/fundamentos-psicologia,s12n~HvOQyO-MEeqUKBJ4YuBBfQ,Esta especialización esta dirigida a personas que desean conocer acerca de los procesos cognoscitivos y psicosociales implicados en el desarrollo,Fundamentos de la Psicología
776,9,Offered by Deep Teaching Solutions,"Uncommon Sense Teaching: Part 2, Building Community and Habits of Learning",['http://coursera-university-assets.s3.amazonaws.com/44/a878a0f37541f3b6dd0ebb5e1d40b8/deep-teaching-solutions-sizes-05.png'],TRUE,1-4 Weeks,[],Beginner,1401,['Deep Teaching Solutions'],English,COURSE,1,['en'],5,"['Planning', 'Teaching', 'Emotional Intelligence']",https://s3.amazonaws.com/coursera-course-photos/14/850f3faf43465fad68a97db09d1faa/UncommonSenseTeaching_1200X1200_300dpi.jpg,TRUE,/learn/building-community-habits-of-learning,course~xz6cvBWhEey8CQo63UjS5w,"Do your students spend too much (or too little) time learning, with disappointing results?  Do they procrastinate in their study","Uncommon Sense Teaching: Part 2, Building Community and Habits of Learning"
777,11,Offered by Microsoft,Work Smarter with Microsoft Excel,['http://coursera-university-assets.s3.amazonaws.com/46/64c3f350f74186ace99af2238f58db/Microsoft-icn_sq_360x360.png'],TRUE,1-3 Months,[],Beginner,13140,['Microsoft'],English,COURSE,119,['en'],4.705882353,"['Business Analysis', 'Data Analysis', 'Spreadsheet Software', 'Analysis', 'Data Analysis Software', 'Microsoft Excel']",https://s3.amazonaws.com/coursera-course-photos/e5/4c0dd713a744f89b24c72d4390601a/Excel-01.png,FALSE,/learn/microsoft-excel-work-smarter,course~W7MCgxeqEeyZ9BL8TB78QQ,"This course is intended for learners with some experience using Microsoft Windows, who are seeking to build presentation skills with",Work Smarter with Microsoft Excel
778,8,Offered by The University of Sydney,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,['https://coursera-university-assets.s3.amazonaws.com/b6/1c7980e65b11e585a5d1c2a17c7763/USY_Mono_Stacked_Logo_360x360.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Intermediate,50626,['The University of Sydney'],English,COURSE,831,"['ar', 'fr', 'pt', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.626955475,"['Strategy and Operations', 'Sales', 'Modeling', 'Thought', 'Research and Design', 'Entrepreneurship', 'Marketing', 'Leadership and Management', 'Business Psychology', 'Problem Solving', 'Creativity', 'Design Thinking', 'Business Strategy', 'Strategy', 'User Experience Design', 'Design and Product']",https://s3.amazonaws.com/coursera-course-photos/49/4b9e80437411e8b650b5017891c2ba/Design-Strategy-Logo.png,TRUE,/learn/design-strategy,course~r938sa1xEeeTdQ7VF-D76g,"This course is for entrepreneurial managers who are looking for tools and techniques to introduce exciting, innovative products or services",Design-Led Strategy: Design thinking for business strategy and entrepreneurship
779,28,Offered by UNSW Sydney (The University of New South Wales),Introduction to Systems Engineering,['http://coursera-university-assets.s3.amazonaws.com/76/97dd60c5eb11e7a9ceb5c7c852c095/UNSW-Square.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Mixed,53667,['UNSW Sydney (The University of New South Wales)'],English,COURSE,617,"['ar', 'fr', 'pt', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.68719611,"['Software Engineering', 'Strategy and Operations', 'Theoretical Computer Science', 'Leadership and Management', 'Design and Product', 'Application Development', 'Product Design', 'Operating Systems', 'Systems Design']",https://s3.amazonaws.com/coursera-course-photos/fb/736a20b45e11e79d21333732a17b9d/intro-to-systems-engineering-400px.jpg,TRUE,/learn/systems-engineering,course~-Y69EP9dEeSa0SIACyGBQw,"""Introduction to Systems Engineering"" uses a structured yet flexible approach to provide a holistic, solid foundation to the successful",Introduction to Systems Engineering
780,9,Offered by University of Pennsylvania,Social Impact Strategy: Tools for Entrepreneurs and Innovators,['https://coursera-university-assets.s3.amazonaws.com/5e/4003d6fe94ae4089d5daf13129a515/penn-logo.png'],TRUE,1-4 Weeks,"['French', 'Portuguese (Portugal)', 'Russian', 'Spanish']",Beginner,36630,['University of Pennsylvania'],English,COURSE,1075,"['fr', 'pt', 'ru', 'es', 'en']",4.784186047,"['Strategy and Operations', 'Modeling', 'Social Entrepreneurship', 'Innovation', 'Problem Solving', 'Marketing', 'Communication', 'Research and Design', 'Entrepreneurship', 'Sales', 'Change Management', 'Leadership and Management', 'Strategy']",https://s3.amazonaws.com/coursera-course-photos/e4/550720792411e691218f1bb799b028/Grow_Scale_Impact_square.png,TRUE,/learn/social-impact,course~yI4JGU-dEea4egrzKxnr0w,"This course offers an introduction to social impact strategy and social entrepreneurship, including key concepts, an overview of the field",Social Impact Strategy: Tools for Entrepreneurs and Innovators
781,8,Offered by IBM,Data Visualization with Python,['http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png'],FALSE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Vietnamese', 'Korean', 'German', 'Russian', 'Spanish', 'Persian']",Intermediate,153695,['IBM'],English,COURSE,10049,"['ar', 'fr', 'pt', 'it', 'vi', 'ko', 'de', 'ru', 'es', 'fa', 'en']",4.504826351,"['Statistical Visualization', 'Plot (Graphics)', 'Data Visualization', 'General Statistics', 'Python Programming', 'Computer Programming', 'Statistical Programming', 'Map', 'Matplotlib', 'Probability & Statistics']",https://s3.amazonaws.com/coursera-course-photos/62/5322b0381e11e8b10fefac82942bd7/Data-Visualization-with-Python.png,FALSE,/learn/python-for-data-visualization,course~ORAIlTLtEeizIBKbQHnlqg,"""A picture is worth a thousand words"". We are all familiar with this expression. It especially applies when trying",Data Visualization with Python
782,16,Offered by Duke University,Java Programming: Solving Problems with Software,['https://coursera-university-assets.s3.amazonaws.com/6d/3cb3e06c357d40ef60000fb3d12d72/dukesquare_blue.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Vietnamese', 'Korean', 'German', 'Russian', 'Spanish']",Beginner,307772,['Duke University'],English,COURSE,7098,"['ar', 'fr', 'pt', 'it', 'vi', 'ko', 'de', 'ru', 'es', 'en']",4.578895464,"['Computer Programming', 'Research and Design', 'Leadership and Management', 'Javascript', 'Entrepreneurship', 'Web Development', 'Java Programming', 'Mobile Development', 'Computer Graphics', 'Syntax', 'Problem Solving', 'Java (Software Platform)']",https://s3.amazonaws.com/coursera-course-photos/b6/2019201a9e11e5ace08b26adce8cb5/Java.png,FALSE,/learn/java-programming,course~__y3wBnnEeW9dA4X94-nLQ,Learn to code in Java and improve your programming and problem-solving skills. You will learn to design algorithms as,Java Programming: Solving Problems with Software
783,5,Offered by University of Pennsylvania,ESG Impact: Investor Perspective,['https://coursera-university-assets.s3.amazonaws.com/5e/4003d6fe94ae4089d5daf13129a515/penn-logo.png'],TRUE,1-4 Weeks,[],Mixed,1002,['University of Pennsylvania'],English,COURSE,28,['en'],4.75,"['Data Analysis', 'Investment', 'Strategy and Operations', 'Basic Descriptive Statistics', 'Change Management', 'Leadership and Management', 'Probability & Statistics', 'Budget Management', 'Finance']",https://s3.amazonaws.com/coursera-course-photos/17/f585dfdc574cfd832846d8501b1014/351343606-esg_impact_coursera.png,FALSE,/learn/esg-impact-investor-perspective,course~bZf1YEfEEeylbAqjSwTWlQ,"In this course, you will analyze the importance of assessing stakeholder interest or salience in different ESG factors and industry",ESG Impact: Investor Perspective
784,17,Offered by The University of Hong Kong,Implant Dentistry,['https://coursera-university-assets.s3.amazonaws.com/aa/b4f4a07c4d11e591efbbe2cbeb57ca/logo-hku.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Chinese (China)', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Mixed,45091,['The University of Hong Kong'],English,COURSE,1260,"['ar', 'fr', 'pt', 'zh', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.853174603,[],https://s3.amazonaws.com/coursera-course-photos/47/84e010fef211e6a2f94daa35320897/implant-coursera-logo-copy.jpg,TRUE,/learn/implant-dentistry,course~P_O_iZfiEeWZyg6bf_Oxkw,Implant Dentistry is one of the most dynamic and rapidly developing areas within oral health care. In spite of increasing,Implant Dentistry
785,10,Offered by DeepLearning.AI,Natural Language Processing with Attention Models,['http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png'],FALSE,1-4 Weeks,['Japanese'],Intermediate,38629,['DeepLearning.AI'],English,COURSE,743,"['ja', 'en']",4.339165545,"['Artificial Neural Networks', 'Human Computer Interaction', 'Natural Language', 'User Experience', 'Natural Language Processing', 'Language', 'Machine Learning', 'Translation']",https://s3.amazonaws.com/coursera-course-photos/45/a9251a70ed4db5a18da16d1526204f/Course-Logo-4.png,FALSE,/learn/attention-models-in-nlp,course~TWpZK5LiEemyIAq1fAvhOg,"In Course 4 of the Natural Language Processing Specialization, you will:\n\na) Translate complete English sentences into German using",Natural Language Processing with Attention Models
